signal_timestamp,order_timestamp,fill_timestamp,signal_date,execution_date,year,month,expiry_date,exit_date,exit_reason,dte_sessions,vix,signal_spot,exec_spot,type,long_strike,short_strike,wing_width,strike_offset,long_raw_price,short_raw_price,long_fill_price,short_fill_price,debit_pts,lot_size,capital_required_inr,settlement_price,exit_spread_val,gross_payoff_inr,statutory_costs_inr,net_pnl_inr,is_win,cum_net_pnl,candidate_id,candidate_name,in_primary_5y,strategy_source
2021-02-16 15:30:00,2021-02-17 09:15:00,2021-02-17 09:15:00,2021-02-16,2021-02-17,2021,2021-02,2021-02-18,2021-02-18,EXPIRY_SETTLEMENT,1,21.48,15313.45,15279.9,BULL_PUT_CREDIT,15050.0,15150.0,100.0,150.0,18.95,29.55,19.05,29.45,-10.4,75,6720.0,15118.95,31.05,-1548.75,52.15,-1600.9,0,2952.240000000004,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-02-17 15:30:00,2021-02-18 09:15:00,2021-02-18 09:15:00,2021-02-17,2021-02-18,2021,2021-02,2021-02-25,2021-02-25,EXPIRY_SETTLEMENT,5,21.78,15208.9,15238.7,BULL_PUT_CREDIT,15000.0,15100.0,100.0,150.0,108.0,121.9,108.1,121.8,-13.7,75,6472.5,15097.35,2.65,828.75,63.46,765.29,1,3717.530000000004,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-02-22 15:30:00,2021-02-23 09:15:00,2021-02-23 09:15:00,2021-02-22,2021-02-23,2021,2021-02,2021-02-25,2021-02-25,EXPIRY_SETTLEMENT,2,22.25,14675.7,14782.25,BEAR_PUT,14750.0,14600.0,150.0,50.0,116.0,78.9,116.1,78.8,37.3,75,2797.5,15097.35,0.0,-2797.5,59.8,-2857.3,0,860.2300000000037,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-02-26 15:30:00,2021-03-01 09:15:00,2021-03-01 09:15:00,2021-02-26,2021-03-01,2021,2021-03,2021-03-04,2021-03-04,EXPIRY_SETTLEMENT,3,22.89,14529.15,14702.5,BEAR_PUT,14650.0,14500.0,150.0,50.0,150.05,103.35,150.15,103.25,46.9,75,3517.5,15080.75,0.0,-3517.5,63.61,-3581.11,0,-2720.8799999999965,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-03-12 15:30:00,2021-03-15 09:15:00,2021-03-15 09:15:00,2021-03-12,2021-03-15,2021,2021-03,2021-03-18,2021-03-18,EXPIRY_SETTLEMENT,3,20.75,15030.95,15048.4,BULL_PUT_CREDIT,14800.0,14900.0,100.0,150.0,66.4,101.95,66.5,101.85,-35.35,75,4848.75,14557.85,100.0,-4848.75,108.2,-4956.95,0,-7677.829999999996,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-03-17 15:30:00,2021-03-18 09:15:00,2021-03-18 09:15:00,2021-03-17,2021-03-18,2021,2021-03,2021-03-25,2021-03-25,EXPIRY_SETTLEMENT,5,20.19,14721.3,14855.5,BEAR_PUT,14800.0,14650.0,150.0,50.0,155.0,98.1,155.1,98.0,57.1,75,4282.5,14324.9,150.0,6967.5,143.39,6824.11,1,-853.7199999999966,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-03-17 15:30:00,2021-03-18 09:15:00,2021-03-18 09:15:00,2021-03-17,2021-03-18,2021,2021-03,2021-03-25,2021-03-25,EXPIRY_SETTLEMENT,5,20.19,14721.3,14855.5,BULL_PUT_CREDIT,14600.0,14700.0,100.0,150.0,96.35,118.0,96.45,117.9,-21.45,75,5891.25,14324.9,100.0,-5891.25,117.07,-6008.32,0,-6862.039999999996,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-03-24 15:30:00,2021-03-25 09:15:00,2021-03-25 09:15:00,2021-03-24,2021-03-25,2021,2021-03,2021-04-01,2021-04-01,EXPIRY_SETTLEMENT,3,20.67,14549.4,14570.9,BEAR_CALL_CREDIT,14800.0,14700.0,100.0,150.0,99.0,140.0,99.1,139.9,-40.8,75,4440.0,14867.35,100.0,-4440.0,81.3,-4521.3,0,-11383.339999999997,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-03-31 15:30:00,2021-04-01 09:15:00,2021-04-01 09:15:00,2021-03-31,2021-04-01,2021,2021-04,2021-04-08,2021-04-08,EXPIRY_SETTLEMENT,4,20.65,14690.7,14798.4,BEAR_CALL_CREDIT,15050.0,14950.0,100.0,150.0,60.35,108.5,60.45,108.4,-47.95,75,3903.75,14873.8,0.0,3596.25,59.9,3536.35,1,-7846.989999999996,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-04-07 15:30:00,2021-04-08 09:15:00,2021-04-08 09:15:00,2021-04-07,2021-04-08,2021,2021-04,2021-04-15,2021-04-15,EXPIRY_SETTLEMENT,4,20.84,14819.05,14875.65,BULL_PUT_CREDIT,14650.0,14750.0,100.0,150.0,78.75,128.0,78.85,127.9,-49.05,75,3821.25,14581.45,100.0,-3821.25,79.48,-3900.73,0,-11747.719999999996,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-04-15 15:30:00,2021-04-16 09:15:00,2021-04-16 09:15:00,2021-04-15,2021-04-16,2021,2021-04,2021-04-22,2021-04-22,EXPIRY_SETTLEMENT,3,20.46,14581.45,14599.6,BEAR_CALL_CREDIT,14850.0,14750.0,100.0,150.0,67.7,79.95,67.8,79.85,-12.05,75,6596.25,14406.15,0.0,903.75,57.64,846.11,1,-10901.609999999995,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-04-28 15:30:00,2021-04-29 09:15:00,2021-04-29 09:15:00,2021-04-28,2021-04-29,2021,2021-04,2021-05-06,2021-05-06,EXPIRY_SETTLEMENT,5,23.08,14864.55,14979.0,BULL_CALL,15050.0,15200.0,150.0,50.0,120.0,60.55,120.1,60.45,59.65,75,4473.75,14724.8,0.0,-4473.75,58.31,-4532.06,0,-15433.669999999995,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-05-10 15:30:00,2021-05-11 09:15:00,2021-05-11 09:15:00,2021-05-10,2021-05-11,2021,2021-05,2021-05-12,2021-05-12,EXPIRY_SETTLEMENT,1,20.82,14942.35,14789.7,BULL_PUT_CREDIT,14550.0,14650.0,100.0,150.0,15.65,29.85,15.75,29.75,-14.0,75,6450.0,14696.5,0.0,1050.0,50.65,999.35,1,-14434.319999999994,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-05-11 15:30:00,2021-05-12 09:15:00,2021-05-12 09:15:00,2021-05-11,2021-05-12,2021,2021-05,2021-05-20,2021-05-20,EXPIRY_SETTLEMENT,5,20.23,14850.75,14823.55,BULL_PUT_CREDIT,14550.0,14650.0,100.0,150.0,73.4,107.7,73.5,107.6,-34.1,75,4942.5,14906.05,0.0,2557.5,60.44,2497.06,1,-11937.259999999995,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-05-18 15:30:00,2021-05-19 09:15:00,2021-05-19 09:15:00,2021-05-18,2021-05-19,2021,2021-05,2021-05-20,2021-05-20,EXPIRY_SETTLEMENT,1,19.61,15108.1,15058.6,BULL_CALL,15100.0,15250.0,150.0,50.0,80.0,17.1,80.1,17.0,63.1,75,4732.5,14906.05,0.0,-4732.5,52.48,-4784.98,0,-16722.239999999994,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-05-19 15:30:00,2021-05-20 09:15:00,2021-05-20 09:15:00,2021-05-19,2021-05-20,2021,2021-05,2021-05-27,2021-05-27,EXPIRY_SETTLEMENT,5,19.24,15030.15,15042.6,BULL_PUT_CREDIT,14800.0,14900.0,100.0,150.0,68.3,94.75,68.4,94.65,-26.25,75,5531.25,15337.85,0.0,1968.75,59.02,1909.73,1,-14812.509999999995,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-05-21 15:30:00,2021-05-24 09:15:00,2021-05-24 09:15:00,2021-05-21,2021-05-24,2021,2021-05,2021-05-27,2021-05-27,EXPIRY_SETTLEMENT,3,19.65,15175.3,15211.35,BULL_CALL,15250.0,15400.0,150.0,50.0,87.2,39.9,87.3,39.8,47.5,75,3562.5,15337.85,87.85,3026.25,67.03,2959.22,1,-11853.289999999995,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-05-26 15:30:00,2021-05-27 09:15:00,2021-05-27 09:15:00,2021-05-26,2021-05-27,2021,2021-05,2021-06-03,2021-06-03,EXPIRY_SETTLEMENT,5,18.84,15301.45,15323.95,BULL_PUT_CREDIT,15050.0,15150.0,100.0,150.0,58.8,78.1,58.9,78.0,-19.1,75,6067.5,15690.35,0.0,1432.5,57.06,1375.44,1,-10477.849999999995,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-06-02 15:30:00,2021-06-03 09:15:00,2021-06-03 09:15:00,2021-06-02,2021-06-03,2021,2021-06,2021-06-10,2021-06-10,EXPIRY_SETTLEMENT,5,17.39,15576.2,15655.55,BULL_PUT_CREDIT,15400.0,15500.0,100.0,150.0,47.2,62.8,47.3,62.7,-15.4,75,6345.0,15737.75,0.0,1155.0,55.12,1099.88,1,-9377.969999999994,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-06-03 15:30:00,2021-06-04 09:15:00,2021-06-04 09:15:00,2021-06-03,2021-06-04,2021,2021-06,2021-06-10,2021-06-10,EXPIRY_SETTLEMENT,4,17.21,15690.35,15712.5,BULL_CALL,15750.0,15900.0,150.0,50.0,110.0,39.7,110.1,39.6,70.5,75,5287.5,15737.75,0.0,-5287.5,55.94,-5343.44,0,-14721.409999999993,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-06-07 15:30:00,2021-06-08 09:15:00,2021-06-08 09:15:00,2021-06-07,2021-06-08,2021,2021-06,2021-06-10,2021-06-10,EXPIRY_SETTLEMENT,2,15.94,15751.65,15773.9,BULL_CALL,15800.0,15950.0,150.0,50.0,62.25,15.0,62.35,14.9,47.45,75,3558.75,15737.75,0.0,-3558.75,51.46,-3610.21,0,-18331.61999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-06-09 15:30:00,2021-06-10 09:15:00,2021-06-10 09:15:00,2021-06-09,2021-06-10,2021,2021-06,2021-06-17,2021-06-17,EXPIRY_SETTLEMENT,5,15.23,15635.35,15692.1,BULL_PUT_CREDIT,15450.0,15550.0,100.0,150.0,49.95,70.0,50.05,69.9,-19.85,75,6011.25,15691.4,0.0,1488.75,55.91,1432.84,1,-16898.77999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-06-11 15:30:00,2021-06-14 09:15:00,2021-06-14 09:15:00,2021-06-11,2021-06-14,2021,2021-06,2021-06-17,2021-06-17,EXPIRY_SETTLEMENT,3,15.0,15799.35,15791.4,BULL_CALL,15850.0,16000.0,150.0,50.0,59.7,16.9,59.8,16.8,43.0,75,3225.0,15691.4,0.0,-3225.0,51.52,-3276.52,0,-20175.299999999992,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-06-16 15:30:00,2021-06-17 09:15:00,2021-06-17 09:15:00,2021-06-16,2021-06-17,2021,2021-06,2021-06-24,2021-06-24,EXPIRY_SETTLEMENT,5,14.61,15767.55,15648.3,BULL_PUT_CREDIT,15400.0,15500.0,100.0,150.0,50.0,84.4,50.1,84.3,-34.2,75,4935.0,15790.45,0.0,2565.0,57.22,2507.78,1,-17667.519999999993,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-06-23 15:30:00,2021-06-24 09:15:00,2021-06-24 09:15:00,2021-06-23,2021-06-24,2021,2021-06,2021-07-01,2021-07-01,EXPIRY_SETTLEMENT,5,14.74,15686.95,15737.3,BULL_PUT_CREDIT,15500.0,15600.0,100.0,150.0,57.55,78.85,57.65,78.75,-21.1,75,5917.5,15680.0,0.0,1582.5,57.07,1525.43,1,-16142.089999999993,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-06-30 15:30:00,2021-07-01 09:15:00,2021-07-01 09:15:00,2021-06-30,2021-07-01,2021,2021-07,2021-07-08,2021-07-08,EXPIRY_SETTLEMENT,5,13.0,15721.5,15755.05,BULL_PUT_CREDIT,15500.0,15600.0,100.0,150.0,22.25,42.6,22.35,42.5,-20.15,50,3992.5,15727.9,0.0,1007.5,50.48,957.02,1,-15185.069999999992,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-07-07 15:30:00,2021-07-08 09:15:00,2021-07-08 09:15:00,2021-07-07,2021-07-08,2021,2021-07,2021-07-15,2021-07-15,EXPIRY_SETTLEMENT,5,12.28,15879.65,15855.4,BULL_PUT_CREDIT,15600.0,15700.0,100.0,150.0,12.0,41.45,12.1,41.35,-29.25,50,3537.5,15924.2,0.0,1462.5,50.09,1412.41,1,-13772.659999999993,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-07-14 15:30:00,2021-07-15 09:15:00,2021-07-15 09:15:00,2021-07-14,2021-07-15,2021,2021-07,2021-07-22,2021-07-22,EXPIRY_SETTLEMENT,4,12.62,15853.95,15872.15,BULL_PUT_CREDIT,15600.0,15700.0,100.0,150.0,29.85,48.1,29.95,48.0,-18.05,50,4097.5,15824.05,0.0,902.5,51.05,851.45,1,-12921.209999999992,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-07-15 15:30:00,2021-07-16 09:15:00,2021-07-16 09:15:00,2021-07-15,2021-07-16,2021,2021-07,2021-07-22,2021-07-22,EXPIRY_SETTLEMENT,3,12.59,15924.2,15958.35,BULL_CALL,16000.0,16150.0,150.0,50.0,69.85,18.0,69.95,17.9,52.05,50,2602.5,15824.05,0.0,-2602.5,50.46,-2652.96,0,-15574.169999999991,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-07-20 15:30:00,2021-07-22 09:15:00,2021-07-22 09:15:00,2021-07-20,2021-07-22,2021,2021-07,2021-07-29,2021-07-29,EXPIRY_SETTLEMENT,5,12.68,15632.1,15736.6,BULL_PUT_CREDIT,15500.0,15600.0,100.0,150.0,49.0,66.05,49.1,65.95,-16.85,50,4157.5,15778.45,0.0,842.5,52.74,789.76,1,-14784.40999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-07-20 15:30:00,2021-07-22 09:15:00,2021-07-22 09:15:00,2021-07-20,2021-07-22,2021,2021-07,2021-07-29,2021-07-29,EXPIRY_SETTLEMENT,5,12.68,15632.1,15736.6,BEAR_PUT,15700.0,15550.0,150.0,50.0,110.0,47.2,110.1,47.1,63.0,50,3150.0,15778.45,0.0,-3150.0,53.48,-3203.48,0,-17987.889999999992,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-07-28 15:30:00,2021-07-29 09:15:00,2021-07-29 09:15:00,2021-07-28,2021-07-29,2021,2021-07,2021-08-05,2021-08-05,EXPIRY_SETTLEMENT,5,13.23,15709.4,15762.7,BULL_PUT_CREDIT,15500.0,15600.0,100.0,150.0,37.5,70.0,37.6,69.9,-32.3,50,3385.0,16294.6,0.0,1615.0,52.62,1562.38,1,-16425.50999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-08-03 15:30:00,2021-08-04 09:15:00,2021-08-04 09:15:00,2021-08-03,2021-08-04,2021,2021-08,2021-08-05,2021-08-05,EXPIRY_SETTLEMENT,1,12.81,16130.75,16195.25,BULL_CALL,16250.0,16400.0,150.0,50.0,24.0,9.0,24.1,8.9,15.2,50,760.0,16294.6,44.6,1470.0,52.6,1417.4,1,-15008.109999999991,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-08-05 15:30:00,2021-08-06 09:15:00,2021-08-06 09:15:00,2021-08-05,2021-08-06,2021,2021-08,2021-08-12,2021-08-12,EXPIRY_SETTLEMENT,4,13.21,16294.6,16304.4,BULL_PUT_CREDIT,16050.0,16150.0,100.0,150.0,29.6,56.6,29.7,56.5,-26.8,50,3660.0,16364.4,0.0,1340.0,51.56,1288.44,1,-13719.669999999991,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-08-11 15:30:00,2021-08-12 09:15:00,2021-08-12 09:15:00,2021-08-11,2021-08-12,2021,2021-08,2021-08-18,2021-08-18,EXPIRY_SETTLEMENT,4,12.71,16282.25,16303.65,BULL_PUT_CREDIT,16050.0,16150.0,100.0,150.0,21.85,32.15,21.95,32.05,-10.1,50,4495.0,16568.85,0.0,505.0,49.83,455.17,1,-13264.49999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-08-12 15:30:00,2021-08-13 09:15:00,2021-08-13 09:15:00,2021-08-12,2021-08-13,2021,2021-08,2021-08-18,2021-08-18,EXPIRY_SETTLEMENT,3,12.71,16364.4,16385.7,BULL_CALL,16450.0,16600.0,150.0,50.0,46.95,14.4,47.05,14.3,32.75,50,1637.5,16568.85,118.85,4305.0,60.47,4244.53,1,-9019.96999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-08-17 15:30:00,2021-08-18 09:15:00,2021-08-18 09:15:00,2021-08-17,2021-08-18,2021,2021-08,2021-08-26,2021-08-26,EXPIRY_SETTLEMENT,5,13.46,16614.6,16691.95,BULL_PUT_CREDIT,16450.0,16550.0,100.0,150.0,51.95,78.0,52.05,77.9,-25.85,50,3707.5,16636.9,0.0,1292.5,53.55,1238.95,1,-7781.01999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-08-25 15:30:00,2021-08-26 09:15:00,2021-08-26 09:15:00,2021-08-25,2021-08-26,2021,2021-08,2021-09-02,2021-09-02,EXPIRY_SETTLEMENT,5,13.19,16634.65,16627.95,BULL_PUT_CREDIT,16400.0,16500.0,100.0,150.0,35.05,60.9,35.15,60.8,-25.65,50,3717.5,17234.15,0.0,1282.5,51.99,1230.51,1,-6550.50999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-09-01 15:30:00,2021-09-02 09:15:00,2021-09-02 09:15:00,2021-09-01,2021-09-02,2021,2021-09,2021-09-09,2021-09-09,EXPIRY_SETTLEMENT,5,14.52,17076.25,17095.4,BULL_PUT_CREDIT,16850.0,16950.0,100.0,150.0,59.2,75.95,59.3,75.85,-16.55,50,4172.5,17369.25,0.0,827.5,53.65,773.85,1,-5776.65999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-09-02 15:30:00,2021-09-03 09:15:00,2021-09-03 09:15:00,2021-09-02,2021-09-03,2021,2021-09,2021-09-09,2021-09-09,EXPIRY_SETTLEMENT,4,14.19,17234.15,17262.45,BULL_CALL,17300.0,17450.0,150.0,50.0,88.05,79.0,88.15,78.9,9.25,50,462.5,17369.25,69.25,3000.0,61.11,2938.89,1,-2837.76999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,HF1_Debit_Spread
2021-09-08 15:30:00,2021-09-09 09:15:00,2021-09-09 09:15:00,2021-09-08,2021-09-09,2021,2021-09,2021-09-16,2021-09-16,EXPIRY_SETTLEMENT,4,14.9,17353.5,17312.85,BULL_PUT_CREDIT,17050.0,17150.0,100.0,150.0,36.35,50.45,36.45,50.35,-13.9,50,4305.0,17629.5,0.0,695.0,51.39,643.61,1,-2194.15999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-09-16 15:30:00,2021-09-17 09:15:00,2021-09-17 09:15:00,2021-09-16,2021-09-17,2021,2021-09,2021-09-23,2021-09-23,EXPIRY_SETTLEMENT,4,13.73,17629.5,17709.65,BULL_PUT_CREDIT,17450.0,17550.0,100.0,150.0,49.7,82.4,49.8,82.3,-32.5,50,3375.0,17822.95,0.0,1625.0,53.75,1571.25,1,-622.9099999999899,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),0,C4_Credit_Spread
2021-09-22 15:30:00,2021-09-23 09:15:00,2021-09-23 09:15:00,2021-09-22,2021-09-23,2021,2021-09,2021-09-30,2021-09-30,EXPIRY_SETTLEMENT,5,16.52,17546.65,17670.85,BULL_PUT_CREDIT,17400.0,17500.0,100.0,150.0,47.95,74.85,48.05,74.75,-26.7,50,3665.0,17618.15,0.0,1335.0,53.24,1281.76,1,658.8500000000101,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,C4_Credit_Spread
2021-09-23 15:30:00,2021-09-24 09:15:00,2021-09-24 09:15:00,2021-09-23,2021-09-24,2021,2021-09,2021-09-30,2021-09-30,EXPIRY_SETTLEMENT,4,16.49,17822.95,17897.45,BULL_CALL,17950.0,18100.0,150.0,50.0,103.6,58.5,103.7,58.4,45.3,50,2265.0,17618.15,0.0,-2265.0,53.97,-2318.97,0,-1660.1199999999897,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,HF1_Debit_Spread
2021-09-29 15:30:00,2021-09-30 09:15:00,2021-09-30 09:15:00,2021-09-29,2021-09-30,2021,2021-09,2021-10-07,2021-10-07,EXPIRY_SETTLEMENT,5,18.54,17711.3,17718.9,BULL_PUT_CREDIT,17450.0,17550.0,100.0,150.0,66.55,77.75,66.65,77.65,-11.0,50,4450.0,17790.35,0.0,550.0,53.99,496.01,1,-1164.1099999999897,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,C4_Credit_Spread
2021-10-07 15:30:00,2021-10-08 09:15:00,2021-10-08 09:15:00,2021-10-07,2021-10-08,2021,2021-10,2021-10-14,2021-10-14,EXPIRY_SETTLEMENT,4,17.33,17790.35,17886.85,BULL_PUT_CREDIT,17650.0,17750.0,100.0,150.0,64.7,94.0,64.8,93.9,-29.1,50,3545.0,18338.55,0.0,1455.0,54.92,1400.08,1,235.97000000001026,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,C4_Credit_Spread
2021-10-13 15:30:00,2021-10-14 09:15:00,2021-10-14 09:15:00,2021-10-13,2021-10-14,2021,2021-10,2021-10-21,2021-10-21,EXPIRY_SETTLEMENT,4,15.85,18161.75,18272.85,BULL_PUT_CREDIT,18000.0,18100.0,100.0,150.0,52.55,91.0,52.65,90.9,-38.25,50,3087.5,18178.1,0.0,1912.5,54.36,1858.14,1,2094.1100000000106,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,C4_Credit_Spread
2021-10-20 15:30:00,2021-10-21 09:15:00,2021-10-21 09:15:00,2021-10-20,2021-10-21,2021,2021-10,2021-10-28,2021-10-28,EXPIRY_SETTLEMENT,5,17.38,18266.6,18382.7,BULL_PUT_CREDIT,18150.0,18250.0,100.0,150.0,97.4,140.0,97.5,139.9,-42.4,50,2880.0,17857.25,100.0,-2880.0,97.3,-2977.3,0,-883.1899999999896,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,C4_Credit_Spread
2021-10-27 15:30:00,2021-10-28 09:15:00,2021-10-28 09:15:00,2021-10-27,2021-10-28,2021,2021-10,2021-11-03,2021-11-03,EXPIRY_SETTLEMENT,4,16.75,18210.95,18187.65,BULL_PUT_CREDIT,17950.0,18050.0,100.0,150.0,74.1,103.0,74.2,102.9,-28.7,50,3565.0,17829.2,100.0,-3565.0,73.41,-3638.41,0,-4521.599999999989,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,C4_Credit_Spread
2021-10-28 15:30:00,2021-10-29 09:15:00,2021-10-29 09:15:00,2021-10-28,2021-10-29,2021,2021-10,2021-11-03,2021-11-03,EXPIRY_SETTLEMENT,3,16.83,17857.25,17833.05,BEAR_PUT,17800.0,17650.0,150.0,50.0,122.0,84.25,122.1,84.15,37.95,50,1897.5,17829.2,0.0,-1897.5,56.11,-1953.61,0,-6475.209999999989,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,HF1_Debit_Spread
2021-11-02 15:30:00,2021-11-03 09:15:00,2021-11-03 09:15:00,2021-11-02,2021-11-03,2021,2021-11,2021-11-11,2021-11-11,EXPIRY_SETTLEMENT,5,17.24,17888.95,17947.95,BULL_PUT_CREDIT,17700.0,17800.0,100.0,150.0,68.05,80.4,68.15,80.3,-12.15,50,4392.5,17873.6,0.0,607.5,54.2,553.3,1,-5921.909999999989,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,C4_Credit_Spread
2021-11-10 15:30:00,2021-11-11 09:15:00,2021-11-11 09:15:00,2021-11-10,2021-11-11,2021,2021-11,2021-11-18,2021-11-18,EXPIRY_SETTLEMENT,5,16.0,18017.2,17967.45,BULL_PUT_CREDIT,17700.0,17800.0,100.0,150.0,65.0,79.85,65.1,79.75,-14.65,50,4267.5,17764.8,35.2,-1027.5,55.11,-1082.61,0,-7004.519999999989,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,C4_Credit_Spread
2021-11-17 15:30:00,2021-11-18 09:15:00,2021-11-18 09:15:00,2021-11-17,2021-11-18,2021,2021-11,2021-11-25,2021-11-25,EXPIRY_SETTLEMENT,4,15.2,17898.65,17890.55,BULL_PUT_CREDIT,17650.0,17750.0,100.0,150.0,57.65,87.05,57.75,86.95,-29.2,50,3540.0,17536.25,100.0,-3540.0,71.07,-3611.07,0,-10615.58999999999,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,C4_Credit_Spread
2021-11-18 15:30:00,2021-11-22 09:15:00,2021-11-22 09:15:00,2021-11-18,2021-11-22,2021,2021-11,2021-11-25,2021-11-25,EXPIRY_SETTLEMENT,3,14.98,17764.8,17796.25,BEAR_PUT,17750.0,17600.0,150.0,50.0,103.0,44.0,103.1,43.9,59.2,50,2960.0,17536.25,150.0,4540.0,74.63,4465.37,1,-6150.219999999989,Candidate HF-3,Multi-Strategy Portfolio (Breakout Debit + Trend Credit),1,HF1_Debit_Spread
