sess,expiry,year,spot,settle,vix,type,buy_k,sell_k,buy_fill,sell_fill,debit_pts,lot,capital_req,gross_pts,gross,costs,net,is_win,cum_net,candidate_id,candidate_name,in_primary_5y
2019-03-28,2019-04-04,2019,11570.0,11598.0,17.05,BULL_CALL,11550.0,11750.0,120.0,36.7,83.3,75,6247.5,-35.3,-2647.5,62.77,-2710.27,0,-2710.27,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-05-24,2019-05-30,2019,11844.1,11945.9,19.41,BULL_CALL,11850.0,12050.0,95.7,26.8,68.9,75,5167.5,27.0,2025.0,67.35,1957.65,1,-752.6199999999999,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-05-30,2019-06-06,2019,11945.9,11843.75,16.41,BULL_CALL,11950.0,12150.0,83.95,20.85,63.1,75,4732.5,-63.1,-4732.5,53.01,-4785.51,0,-5538.13,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-06-14,2019-06-20,2019,11823.3,11831.75,13.66,BEAR_PUT,11800.0,11600.0,52.7,9.95,42.75,75,3206.25,-42.75,-3206.25,50.56,-3256.81,0,-8794.94,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-07-01,2019-07-04,2019,11865.6,11946.75,14.95,BULL_CALL,11850.0,12050.0,72.15,6.95,65.2,75,4890.0,31.55,2366.25,64.56,2301.69,1,-6493.25,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-07-08,2019-07-11,2019,11558.6,11582.9,13.07,BEAR_PUT,11550.0,11350.0,55.75,9.25,46.5,75,3487.5,-46.5,-3487.5,50.64,-3538.14,0,-10031.39,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-07-19,2019-07-25,2019,11419.25,11252.15,11.75,BEAR_PUT,11400.0,11200.0,58.25,14.0,44.25,75,3318.75,103.6,7770.0,71.61,7698.39,1,-2332.999999999999,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-07-29,2019-08-01,2019,11189.2,10980.0,12.13,BEAR_PUT,11200.0,11000.0,57.05,8.55,48.5,75,3637.5,151.5,11362.5,81.9,11280.6,1,8947.600000000002,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-08-01,2019-08-08,2019,10980.0,11032.45,13.59,BEAR_PUT,11000.0,10800.0,79.55,28.55,51.0,75,3825.0,-51.0,-3825.0,53.51,-3878.51,0,5069.090000000002,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-08-22,2019-08-29,2019,10741.35,10948.3,17.02,BEAR_PUT,10750.0,10550.0,105.8,37.75,68.05,75,5103.75,-68.05,-5103.75,55.57,-5159.32,0,-90.22999999999774,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-09-13,2019-09-19,2019,11075.9,10704.8,14.9,BULL_CALL,11100.0,11300.0,62.55,6.1,56.45,75,4233.75,-56.45,-4233.75,50.67,-4284.42,0,-4374.649999999998,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-09-19,2019-09-26,2019,10704.8,11571.2,15.35,BEAR_PUT,10700.0,10500.0,84.25,24.65,59.6,75,4470.0,-59.6,-4470.0,53.37,-4523.37,0,-8898.019999999997,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-10-07,2019-10-10,2019,11126.4,11234.55,17.58,BEAR_PUT,11150.0,10950.0,68.65,13.7,54.95,75,4121.25,-54.95,-4121.25,51.65,-4172.9,0,-13070.919999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-10-17,2019-10-24,2019,11586.35,11582.6,16.36,BULL_CALL,11600.0,11800.0,79.25,17.55,61.7,75,4627.5,-61.7,-4627.5,52.49,-4679.99,0,-17750.909999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-10-29,2019-10-31,2019,11786.85,11877.45,15.32,BULL_CALL,11800.0,12000.0,50.6,6.05,44.55,75,3341.25,32.9,2467.5,60.8,2406.7,1,-15344.209999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-11-25,2019-11-28,2019,12073.75,12151.15,14.87,BULL_CALL,12050.0,12250.0,84.7,9.95,74.75,75,5606.25,26.4,1980.0,66.02,1913.98,1,-13430.229999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-12-10,2019-12-12,2019,11856.8,11971.8,14.6,BEAR_PUT,11850.0,11650.0,34.9,2.5,32.4,75,2430.0,-32.4,-2430.0,49.05,-2479.05,0,-15909.279999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2019-12-13,2019-12-19,2019,12086.7,12259.7,13.35,BULL_CALL,12100.0,12300.0,81.5,15.65,65.85,75,4938.75,93.85,7038.75,74.48,6964.27,1,-8945.009999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-01-02,2020-01-09,2020,12282.2,12215.9,11.6,BULL_CALL,12300.0,12500.0,59.85,6.1,53.75,75,4031.25,-53.75,-4031.25,50.54,-4081.79,0,-13026.799999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-01-13,2020-01-16,2020,12329.55,12355.5,14.08,BULL_CALL,12350.0,12550.0,47.15,2.85,44.3,75,3322.5,-38.8,-2910.0,50.42,-2960.42,0,-15987.219999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-01-28,2020-01-30,2020,12055.8,12035.8,17.18,BEAR_PUT,12050.0,11850.0,45.0,5.9,39.1,75,2932.5,-24.9,-1867.5,51.8,-1919.3,0,-17906.519999999997,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-01-30,2020-02-06,2020,12035.8,12137.95,16.5,BEAR_PUT,12050.0,11850.0,153.4,73.3,80.1,75,6007.5,-80.1,-6007.5,61.03,-6068.53,0,-23975.049999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-02-24,2020-02-27,2020,11829.4,11633.3,13.7,BEAR_PUT,11850.0,11650.0,98.7,31.6,67.1,75,5032.5,132.9,9967.5,85.34,9882.16,1,-14092.889999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-03-06,2020-03-12,2020,10989.45,9590.15,23.25,BEAR_PUT,11000.0,10800.0,170.4,96.2,74.2,75,5565.0,125.8,9435.0,312.24,9122.76,1,-4970.129999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-08-11,2020-08-13,2020,11322.5,11300.45,22.51,BULL_CALL,11300.0,11500.0,84.55,11.25,73.3,75,5497.5,-72.85,-5463.75,52.23,-5515.98,0,-10486.109999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-08-18,2020-08-20,2020,11385.35,11312.2,21.31,BULL_CALL,11400.0,11600.0,57.3,4.65,52.65,75,3948.75,-52.65,-3948.75,50.29,-3999.04,0,-14485.149999999994,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-08-24,2020-08-27,2020,11466.45,11559.25,19.94,BULL_CALL,11450.0,11650.0,85.4,11.25,74.15,75,5561.25,35.1,2632.5,67.29,2565.21,1,-11919.939999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-09-04,2020-09-10,2020,11333.85,11449.25,20.5,BEAR_PUT,11350.0,11150.0,118.55,52.4,66.15,75,4961.25,-66.15,-4961.25,57.5,-5018.75,0,-16938.689999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-09-21,2020-09-24,2020,11250.55,10805.55,20.05,BEAR_PUT,11250.0,11050.0,95.7,35.7,60.0,75,4500.0,140.0,10500.0,127.13,10372.87,1,-6565.819999999994,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-10-06,2020-10-08,2020,11662.4,11834.6,19.71,BULL_CALL,11650.0,11850.0,65.5,5.75,59.75,75,4481.25,124.85,9363.75,76.27,9287.48,1,2721.6600000000053,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-10-29,2020-11-05,2020,11670.8,12120.3,23.28,BEAR_PUT,11650.0,11450.0,165.75,91.4,74.35,75,5576.25,-74.35,-5576.25,63.26,-5639.51,0,-2917.849999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-11-05,2020-11-12,2020,12120.3,12690.8,23.2,BULL_CALL,12100.0,12300.0,144.6,55.25,89.35,75,6701.25,110.65,8298.75,157.89,8140.86,1,5223.010000000005,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-11-17,2020-11-19,2020,12874.2,12771.7,19.7,BULL_CALL,12850.0,13050.0,78.35,11.45,66.9,75,5017.5,-66.9,-5017.5,51.89,-5069.39,0,153.62000000000444,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-11-24,2020-11-26,2020,13055.15,12987.0,20.8,BULL_CALL,13050.0,13250.0,80.8,12.6,68.2,75,5115.0,-68.2,-5115.0,52.11,-5167.11,0,-5013.489999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-12-01,2020-12-03,2020,13109.05,13133.9,19.82,BULL_CALL,13100.0,13300.0,95.85,18.85,77.0,75,5775.0,-43.1,-3232.5,58.07,-3290.57,0,-8304.059999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-12-14,2020-12-17,2020,13558.15,13740.7,18.79,BULL_CALL,13550.0,13750.0,96.05,23.35,72.7,75,5452.5,118.0,8850.0,80.14,8769.86,1,465.80000000000473,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-12-21,2020-12-24,2020,13328.4,13749.25,18.62,BEAR_PUT,13350.0,13150.0,144.15,74.8,69.35,75,5201.25,-69.35,-5201.25,60.74,-5261.99,0,-4796.189999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2020-12-28,2020-12-31,2020,13873.2,13981.75,19.97,BULL_CALL,13850.0,14050.0,112.25,26.1,86.15,75,6461.25,45.6,3420.0,73.0,3347.0,1,-1449.189999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-01-01,2021-01-07,2021,14018.5,14137.35,21.1,BULL_CALL,14000.0,14200.0,123.65,36.15,87.5,75,6562.5,49.85,3738.75,75.22,3663.53,1,2214.340000000005,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-01-08,2021-01-14,2021,14347.25,14595.6,20.62,BULL_CALL,14350.0,14550.0,104.45,26.75,77.7,75,5827.5,122.3,9172.5,90.44,9082.06,1,11296.400000000005,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-01-25,2021-01-28,2021,14238.9,13817.55,22.42,BEAR_PUT,14250.0,14050.0,97.5,36.25,61.25,75,4593.75,138.75,10406.25,125.07,10281.18,1,21577.580000000005,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-02-02,2021-02-04,2021,14647.85,14895.65,23.32,BULL_CALL,14650.0,14850.0,103.6,33.65,69.95,75,5246.25,130.05,9753.75,91.04,9662.71,1,31240.290000000005,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-02-11,2021-02-18,2021,15173.3,15118.95,23.95,BULL_CALL,15150.0,15350.0,160.4,68.35,92.05,75,6903.75,-92.05,-6903.75,60.91,-6964.66,0,24275.630000000005,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-02-22,2021-02-25,2021,14675.7,15097.35,22.25,BEAR_PUT,14700.0,14500.0,131.85,62.0,69.85,75,5238.75,-69.85,-5238.75,59.0,-5297.75,0,18977.880000000005,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-02-26,2021-03-04,2021,14529.15,15080.75,22.89,BEAR_PUT,14550.0,14350.0,203.25,123.35,79.9,75,5992.5,-79.9,-5992.5,67.92,-6060.42,0,12917.460000000005,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-04-08,2021-04-15,2021,14873.8,14581.45,20.25,BULL_CALL,14850.0,15050.0,175.8,77.1,98.7,75,7402.5,-98.7,-7402.5,62.42,-7464.92,0,5452.5400000000045,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-05-10,2021-05-12,2021,14942.35,14696.5,20.82,BULL_CALL,14950.0,15150.0,88.4,15.9,72.5,75,5437.5,-72.5,-5437.5,52.77,-5490.27,0,-37.729999999995925,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-05-18,2021-05-20,2021,15108.1,14906.05,19.61,BULL_CALL,15100.0,15300.0,91.8,17.9,73.9,75,5542.5,-73.9,-5542.5,53.11,-5595.61,0,-5633.339999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-05-21,2021-05-27,2021,15175.3,15337.85,19.65,BULL_CALL,15200.0,15400.0,119.2,40.05,79.15,75,5936.25,58.7,4402.5,75.44,4327.06,1,-1306.2799999999952,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-06-03,2021-06-10,2021,15690.35,15737.75,17.21,BULL_CALL,15700.0,15900.0,105.6,33.1,72.5,75,5437.5,-34.75,-2606.25,60.35,-2666.6,0,-3972.879999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-06-11,2021-06-17,2021,15799.35,15691.4,15.0,BULL_CALL,15800.0,16000.0,90.8,18.85,71.95,75,5396.25,-71.95,-5396.25,53.15,-5449.4,0,-9422.279999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-07-01,2021-07-08,2021,15680.0,15727.9,13.05,BEAR_PUT,15700.0,15500.0,97.7,29.7,68.0,50,3400.0,-68.0,-3400.0,52.04,-3452.04,0,-12874.319999999996,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-07-15,2021-07-22,2021,15924.2,15824.05,12.59,BULL_CALL,15900.0,16100.0,105.55,24.05,81.5,50,4075.0,-81.5,-4075.0,51.94,-4126.94,0,-17001.259999999995,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-08-03,2021-08-05,2021,16130.75,16294.6,12.81,BULL_CALL,16150.0,16350.0,50.9,6.35,44.55,50,2227.5,100.05,5002.5,62.48,4940.02,1,-12061.239999999994,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-08-12,2021-08-18,2021,16364.4,16568.85,12.71,BULL_CALL,16350.0,16550.0,86.15,18.3,67.85,50,3392.5,132.15,6607.5,71.69,6535.81,1,-5525.429999999994,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-08-24,2021-08-26,2021,16624.6,16636.9,13.69,BULL_CALL,16600.0,16800.0,68.95,4.95,64.0,50,3200.0,-27.1,-1355.0,53.04,-1408.04,0,-6933.469999999994,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-09-02,2021-09-09,2021,17234.15,17369.25,14.19,BULL_CALL,17250.0,17450.0,104.15,36.65,67.5,50,3375.0,51.75,2587.5,63.64,2523.86,1,-4409.609999999993,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-09-14,2021-09-16,2021,17380.0,17629.5,14.03,BULL_CALL,17400.0,17600.0,52.05,3.95,48.1,50,2405.0,151.9,7595.0,71.06,7523.94,1,3114.3300000000063,Candidate A,10D Breakout ATM Debit Spread (W200),0
2021-09-23,2021-09-30,2021,17822.95,17618.15,16.49,BULL_CALL,17800.0,18000.0,153.8,68.25,85.55,50,4277.5,-85.55,-4277.5,56.13,-4333.63,0,-1219.2999999999938,Candidate A,10D Breakout ATM Debit Spread (W200),1
2021-10-08,2021-10-14,2021,17895.2,18338.55,16.16,BULL_CALL,17900.0,18100.0,109.2,32.95,76.25,50,3812.5,123.75,6187.5,100.02,6087.48,1,4868.180000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2021-10-28,2021-11-03,2021,17857.25,17829.2,16.83,BEAR_PUT,17850.0,17650.0,137.55,66.8,70.75,50,3537.5,-49.95,-2497.5,57.45,-2554.95,0,2313.230000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2021-11-12,2021-11-18,2021,18102.75,17764.8,16.35,BULL_CALL,18100.0,18300.0,122.15,37.65,84.5,50,4225.0,-84.5,-4225.0,53.28,-4278.28,0,-1965.0499999999938,Candidate A,10D Breakout ATM Debit Spread (W200),1
2021-11-18,2021-11-25,2021,17764.8,17536.25,14.98,BEAR_PUT,17750.0,17550.0,104.0,41.4,62.6,50,3130.0,137.4,6870.0,73.03,6796.97,1,4831.920000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2021-11-26,2021-12-02,2021,17026.45,17401.65,16.66,BEAR_PUT,17050.0,16850.0,168.75,98.7,70.05,50,3502.5,-70.05,-3502.5,58.44,-3560.94,0,1270.9800000000064,Candidate A,10D Breakout ATM Debit Spread (W200),1
2021-12-06,2021-12-09,2021,16912.25,17516.85,18.46,BEAR_PUT,16900.0,16700.0,116.25,52.15,64.1,50,3205.0,-64.1,-3205.0,53.98,-3258.98,0,-1987.9999999999936,Candidate A,10D Breakout ATM Debit Spread (W200),1
2021-12-20,2021-12-23,2021,16614.2,17072.6,16.34,BEAR_PUT,16600.0,16400.0,125.9,66.65,59.25,50,2962.5,-59.25,-2962.5,55.16,-3017.66,0,-5005.6599999999935,Candidate A,10D Breakout ATM Debit Spread (W200),1
2021-12-31,2022-01-06,2021,17354.05,17745.9,16.57,BULL_CALL,17350.0,17550.0,129.8,43.7,86.1,50,4305.0,113.9,5695.0,96.13,5598.87,1,593.2100000000064,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-01-10,2022-01-13,2022,18003.3,18257.8,17.6,BULL_CALL,18000.0,18200.0,117.6,38.85,78.75,50,3937.5,121.25,6062.5,78.66,5983.84,1,6577.050000000007,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-01-17,2022-01-20,2022,18308.1,17757.0,16.56,BULL_CALL,18300.0,18500.0,113.7,33.5,80.2,50,4010.0,-80.2,-4010.0,52.77,-4062.77,0,2514.2800000000066,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-01-21,2022-01-27,2022,17617.15,17110.15,17.79,BEAR_PUT,17600.0,17400.0,137.1,72.0,65.1,50,3255.0,134.9,6745.0,109.5,6635.5,1,9149.780000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-01-27,2022-02-03,2022,17110.15,17560.2,21.36,BEAR_PUT,17100.0,16900.0,243.95,163.9,80.05,50,4002.5,-80.05,-4002.5,64.74,-4067.24,0,5082.540000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-02-14,2022-02-17,2022,16842.8,17304.6,18.68,BEAR_PUT,16850.0,16650.0,176.8,105.6,71.2,50,3560.0,-71.2,-3560.0,59.11,-3619.11,0,1463.4300000000062,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-03-29,2022-03-31,2022,17325.3,17464.75,22.61,BULL_CALL,17350.0,17550.0,98.45,25.1,73.35,50,3667.5,41.4,2070.0,62.35,2007.65,1,3471.0800000000063,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-04-01,2022-04-07,2022,17670.45,17639.55,20.56,BULL_CALL,17650.0,17850.0,147.3,58.05,89.25,50,4462.5,-89.25,-4462.5,55.3,-4517.8,0,-1046.719999999994,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-04-18,2022-04-21,2022,17173.65,17392.6,17.79,BEAR_PUT,17150.0,16950.0,107.8,45.8,62.0,50,3100.0,-62.0,-3100.0,53.33,-3153.33,0,-4200.049999999994,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-04-25,2022-04-28,2022,16953.95,17245.05,18.35,BEAR_PUT,16950.0,16750.0,138.1,68.1,70.0,50,3500.0,-70.0,-3500.0,55.63,-3555.63,0,-7755.679999999994,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-05-06,2022-05-12,2022,16411.25,15808.0,20.29,BEAR_PUT,16400.0,16200.0,174.9,102.5,72.4,50,3620.0,127.6,6380.0,124.95,6255.05,1,-1500.6299999999937,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-05-27,2022-06-02,2022,16352.45,16628.0,22.72,BULL_CALL,16350.0,16550.0,153.2,68.35,84.85,50,4242.5,115.15,5757.5,84.01,5673.49,1,4172.860000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-06-10,2022-06-16,2022,16201.8,15360.6,19.14,BEAR_PUT,16200.0,16000.0,144.75,71.8,72.95,50,3647.5,127.05,6352.5,152.24,6200.26,1,10373.120000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-06-27,2022-06-30,2022,15832.05,15780.25,20.55,BULL_CALL,15850.0,16050.0,117.7,43.7,74.0,50,3700.0,-74.0,-3700.0,53.51,-3753.51,0,6619.610000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-07-18,2022-07-21,2022,16278.5,16605.25,17.6,BULL_CALL,16300.0,16500.0,87.55,20.25,67.3,50,3365.0,132.7,6635.0,82.36,6552.64,1,13172.250000000007,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-07-28,2022-08-04,2022,16929.6,17382.0,18.13,BULL_CALL,16950.0,17150.0,133.0,57.45,75.55,50,3777.5,124.45,6222.5,101.45,6121.05,1,19293.300000000007,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-08-05,2022-08-11,2022,17397.5,17659.0,19.26,BULL_CALL,17400.0,17600.0,138.7,54.9,83.8,50,4190.0,116.2,5810.0,80.43,5729.57,1,25022.870000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-08-29,2022-09-01,2022,17312.9,17542.8,18.22,BEAR_PUT,17300.0,17100.0,113.95,48.15,65.8,50,3290.0,-65.8,-3290.0,53.67,-3343.67,0,21679.200000000004,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-09-08,2022-09-15,2022,17798.75,17877.4,19.37,BULL_CALL,17800.0,18000.0,157.85,72.05,85.8,50,4290.0,-8.4,-420.0,63.61,-483.61,0,21195.590000000004,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-09-16,2022-09-22,2022,17530.85,17629.8,18.39,BEAR_PUT,17550.0,17350.0,164.85,86.75,78.1,50,3905.0,-78.1,-3905.0,57.6,-3962.6,0,17232.990000000005,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-09-23,2022-09-29,2022,17327.35,16818.1,18.82,BEAR_PUT,17350.0,17150.0,187.25,105.6,81.65,50,4082.5,118.35,5917.5,118.21,5799.29,1,23032.280000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-10-18,2022-10-20,2022,17486.95,17563.95,18.42,BULL_CALL,17500.0,17700.0,85.55,16.4,69.15,50,3457.5,-5.2,-260.0,56.74,-316.74,0,22715.540000000005,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-10-27,2022-11-03,2022,17736.95,18052.7,16.88,BULL_CALL,17750.0,17950.0,139.95,56.9,83.05,50,4152.5,116.95,5847.5,85.91,5761.59,1,28477.130000000005,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-11-07,2022-11-10,2022,18202.8,18028.2,15.66,BULL_CALL,18200.0,18400.0,91.05,18.9,72.15,50,3607.5,-72.15,-3607.5,51.18,-3658.68,0,24818.450000000004,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-11-11,2022-11-17,2022,18349.7,18343.9,15.57,BULL_CALL,18350.0,18550.0,121.2,37.25,83.95,50,4197.5,-83.95,-4197.5,53.23,-4250.73,0,20567.720000000005,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-11-24,2022-12-01,2022,18484.1,18812.5,14.04,BULL_CALL,18500.0,18700.0,111.45,31.85,79.6,50,3980.0,120.4,6020.0,84.69,5935.31,1,26503.030000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-12-09,2022-12-15,2022,18496.6,18414.9,13.4,BEAR_PUT,18500.0,18300.0,87.6,27.4,60.2,50,3010.0,24.9,1245.0,59.42,1185.58,1,27688.610000000008,Candidate A,10D Breakout ATM Debit Spread (W200),1
2022-12-15,2022-12-22,2022,18414.9,18127.35,12.89,BEAR_PUT,18400.0,18200.0,101.7,40.75,60.95,50,3047.5,139.05,6952.5,80.08,6872.42,1,34561.030000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-01-12,2023-01-19,2023,17858.2,18107.85,15.44,BEAR_PUT,17850.0,17650.0,123.95,56.75,67.2,50,3360.0,-67.2,-3360.0,54.5,-3414.5,0,31146.530000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-01-27,2023-02-02,2023,17604.35,17610.4,14.66,BEAR_PUT,17600.0,17400.0,169.5,95.7,73.8,50,3690.0,-73.8,-3690.0,58.28,-3748.28,0,27398.250000000007,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-02-09,2023-02-16,2023,17893.45,18035.85,13.6,BULL_CALL,17900.0,18100.0,121.95,39.8,82.15,50,4107.5,53.7,2685.0,65.91,2619.09,1,30017.340000000007,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-03-13,2023-03-16,2023,17154.3,16985.6,13.41,BEAR_PUT,17150.0,16950.0,108.6,44.9,63.7,50,3185.0,100.7,5035.0,68.44,4966.56,1,34983.90000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-03-24,2023-03-29,2023,16945.05,17080.7,14.49,BEAR_PUT,16950.0,16750.0,106.45,42.95,63.5,50,3175.0,-63.5,-3175.0,53.12,-3228.12,0,31755.78000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-03-31,2023-04-06,2023,17359.75,17599.15,13.63,BULL_CALL,17350.0,17550.0,105.2,25.55,79.65,50,3982.5,120.35,6017.5,76.41,5941.09,1,37696.87000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-04-27,2023-05-04,2023,17915.05,18255.8,11.65,BULL_CALL,17900.0,18100.0,105.4,24.1,81.3,50,4065.0,118.7,5935.0,89.3,5845.7,1,43542.57000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-05-04,2023-05-11,2023,18255.8,18297.0,11.84,BULL_CALL,18250.0,18450.0,96.7,24.65,72.05,50,3602.5,-25.05,-1252.5,56.03,-1308.53,0,42234.04000000001,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-05-15,2023-05-18,2023,18398.85,18129.95,12.85,BULL_CALL,18400.0,18600.0,75.05,9.65,65.4,50,3270.0,-65.4,-3270.0,50.12,-3320.12,0,38913.920000000006,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-05-26,2023-06-01,2023,18499.35,18487.75,12.52,BULL_CALL,18500.0,18700.0,90.65,17.45,73.2,50,3660.0,-73.2,-3660.0,51.08,-3711.08,0,35202.840000000004,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-06-16,2023-06-22,2023,18826.0,18771.25,11.08,BULL_CALL,18850.0,19050.0,85.0,14.05,70.95,50,3547.5,-70.95,-3547.5,50.69,-3598.19,0,31604.650000000005,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-07-14,2023-07-20,2023,19564.5,19979.15,10.94,BULL_CALL,19550.0,19750.0,91.1,18.35,72.75,50,3637.5,127.25,6362.5,97.43,6265.07,1,37869.72,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-08-17,2023-08-24,2023,19365.25,19386.7,12.13,BEAR_PUT,19350.0,19150.0,86.4,28.4,58.0,50,2900.0,-58.0,-2900.0,51.61,-2951.61,0,34918.11,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-08-25,2023-08-31,2023,19265.8,19253.8,11.7,BEAR_PUT,19250.0,19050.0,89.85,28.1,61.75,50,3087.5,-61.75,-3087.5,51.7,-3139.2,0,31778.91,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-08-31,2023-09-07,2023,19253.8,19727.05,11.8,BEAR_PUT,19250.0,19050.0,63.55,23.9,39.65,50,1982.5,-39.65,-1982.5,50.63,-2033.13,0,29745.78,Candidate A,10D Breakout ATM Debit Spread (W200),1
2023-09-22,2023-09-28,2023,19674.25,19523.55,10.82,BEAR_PUT,19650.0,19450.0,66.7,20.3,46.4,50,2320.0,80.05,4002.5,62.15,3940.35,1,33686.13,Candidate A,10D Breakout ATM Debit Spread (W200),1
