trade_id,strategy,underlying,entry_date,expiry_date,spot_entry,spot_settle,atm_strike,lot_size,margin_required,net_credit_pts,max_loss_pts,gross_pnl,brokerage,stt,exchange_charges,gst,sebi_stamp,slippage,total_costs,net_pnl,exit_reason,is_winner,contracts_json,year,year_month
OTM_STRANGLE_2024-10-25_2024-10-31,OTM_STRANGLE,NIFTY,2024-10-25,2024-10-31,24180.8,24205.35,24200.0,25,130000.0,305.5,763.75,7637.5,80.0,7.64,3.82,15.09,0.01,50.0,156.55,7480.95,EXPIRY,True,"['short_ce:24300.0CE@251.05->0.0', 'short_pe:24100.0PE@54.45->0.0']",2024,2024-10
OTM_STRANGLE_2024-11-01_2024-11-07,OTM_STRANGLE,NIFTY,2024-11-01,2024-11-07,24304.35,24199.35,24300.0,25,130000.0,350.8,877.0,8753.75,80.0,8.77,4.39,15.19,0.01,50.0,158.36,8595.39,EXPIRY,True,"['short_ce:24400.0CE@167.05->0.0', 'short_pe:24200.0PE@183.75->0.6500000000014552']",2024,2024-11
OTM_STRANGLE_2024-11-08_2024-11-14,OTM_STRANGLE,NIFTY,2024-11-08,2024-11-14,24148.2,23532.7,24150.0,25,130000.0,290.9,727.25,-5660.0,80.0,7.27,10.1,16.22,0.41,50.0,164.01,-5824.01,EXPIRY,False,"['short_ce:24250.0CE@172.95->0.0', 'short_pe:24050.0PE@117.95->517.2999999999993']",2024,2024-11
OTM_STRANGLE_2024-11-18_2024-11-21,OTM_STRANGLE,NIFTY,2024-11-18,2024-11-21,23453.8,23349.9,23450.0,25,130000.0,191.8,479.5,4792.5,80.0,4.79,2.4,14.83,0.0,50.0,152.03,4640.47,EXPIRY,True,"['short_ce:23550.0CE@120.0->0.0', 'short_pe:23350.0PE@71.8->0.09999999999854481']",2024,2024-11
OTM_STRANGLE_2024-11-22_2024-11-28,OTM_STRANGLE,NIFTY,2024-11-22,2024-11-28,23907.25,23914.15,23900.0,25,130000.0,445.15,1112.88,11128.75,80.0,11.13,5.56,15.4,0.01,50.0,162.11,10966.64,EXPIRY,True,"['short_ce:24000.0CE@15.2->0.0', 'short_pe:23800.0PE@429.95->0.0']",2024,2024-11
OTM_STRANGLE_2024-11-29_2024-12-05,OTM_STRANGLE,NIFTY,2024-11-29,2024-12-05,24131.1,24708.4,24150.0,25,130000.0,289.1,722.75,-4232.5,80.0,7.23,9.34,16.09,0.36,50.0,163.02,-4395.52,EXPIRY,False,"['short_ce:24250.0CE@86.0->458.40000000000146', 'short_pe:24050.0PE@203.1->0.0']",2024,2024-11
OTM_STRANGLE_2024-12-06_2024-12-12,OTM_STRANGLE,NIFTY,2024-12-06,2024-12-12,24677.8,24548.7,24700.0,25,130000.0,337.35,843.38,7151.25,80.0,8.43,4.86,15.28,0.05,50.0,158.62,6992.63,EXPIRY,True,"['short_ce:24800.0CE@162.95->0.0', 'short_pe:24600.0PE@174.4->51.29999999999927']",2024,2024-12
OTM_STRANGLE_2024-12-13_2024-12-19,OTM_STRANGLE,NIFTY,2024-12-13,2024-12-19,24768.3,23951.7,24750.0,25,130000.0,259.0,647.5,-10982.5,80.0,6.47,11.97,16.56,0.55,50.0,165.55,-11148.05,EXPIRY,False,"['short_ce:24850.0CE@69.0->0.0', 'short_pe:24650.0PE@190.0->698.2999999999993']",2024,2024-12
OTM_STRANGLE_2024-12-20_2024-12-26,OTM_STRANGLE,NIFTY,2024-12-20,2024-12-26,23587.5,23750.2,23600.0,25,130000.0,447.2,1118.0,9925.0,80.0,11.18,6.22,15.52,0.05,50.0,162.97,9762.03,EXPIRY,True,"['short_ce:23700.0CE@387.15->50.20000000000073', 'short_pe:23500.0PE@60.05->0.0']",2024,2024-12
OTM_STRANGLE_2024-12-27_2025-01-02,OTM_STRANGLE,NIFTY,2024-12-27,2025-01-02,23813.4,24188.65,23800.0,75,130000.0,267.6,669.0,-1578.75,80.0,20.07,20.86,18.16,0.69,150.0,289.78,-1868.53,EXPIRY,False,"['short_ce:23900.0CE@147.6->288.65000000000146', 'short_pe:23700.0PE@120.0->0.0']",2024,2024-12
OTM_STRANGLE_2025-01-03_2025-01-09,OTM_STRANGLE,NIFTY,2025-01-03,2025-01-09,24004.75,23526.5,24000.0,75,130000.0,318.0,795.0,-4162.5,80.0,23.85,25.93,19.08,0.89,150.0,299.75,-4462.25,EXPIRY,False,"['short_ce:24100.0CE@235.0->0.0', 'short_pe:23900.0PE@83.0->373.5']",2025,2025-01
OTM_STRANGLE_2025-01-10_2025-01-16,OTM_STRANGLE,NIFTY,2025-01-10,2025-01-16,23431.5,23311.8,23450.0,75,130000.0,308.0,770.0,20235.0,80.0,23.1,12.98,16.74,0.11,150.0,282.94,19952.06,EXPIRY,True,"['short_ce:23550.0CE@210.0->0.0', 'short_pe:23350.0PE@98.0->38.20000000000073']",2025,2025-01
OTM_STRANGLE_2025-01-17_2025-01-23,OTM_STRANGLE,NIFTY,2025-01-17,2025-01-23,23203.2,23205.35,23200.0,75,130000.0,299.0,747.5,22425.0,80.0,22.43,11.21,16.42,0.02,150.0,280.08,22144.92,EXPIRY,True,"['short_ce:23300.0CE@189.0->0.0', 'short_pe:23100.0PE@110.0->0.0']",2025,2025-01
OTM_STRANGLE_2025-01-24_2025-01-30,OTM_STRANGLE,NIFTY,2025-01-24,2025-01-30,23092.2,23249.5,23100.0,25,130000.0,284.0,710.0,5862.5,80.0,7.1,4.17,15.15,0.05,50.0,156.47,5706.03,EXPIRY,True,"['short_ce:23200.0CE@191.0->49.5', 'short_pe:23000.0PE@93.0->0.0']",2025,2025-01
OTM_STRANGLE_2025-01-31_2025-02-06,OTM_STRANGLE,NIFTY,2025-01-31,2025-02-06,23508.4,23603.35,23500.0,75,130000.0,528.0,1320.0,39348.75,80.0,39.6,19.93,17.99,0.05,150.0,307.57,39041.18,EXPIRY,True,"['short_ce:23600.0CE@198.0->3.349999999998545', 'short_pe:23400.0PE@330.0->0.0']",2025,2025-01
OTM_STRANGLE_2025-02-07_2025-02-13,OTM_STRANGLE,NIFTY,2025-02-07,2025-02-13,23559.95,23031.4,23550.0,75,130000.0,299.95,749.88,-8898.75,80.0,22.5,26.95,19.26,1.0,150.0,299.7,-9198.45,EXPIRY,False,"['short_ce:23650.0CE@201.95->0.0', 'short_pe:23450.0PE@98.0->418.59999999999854']",2025,2025-02
OTM_STRANGLE_2025-02-14_2025-02-20,OTM_STRANGLE,NIFTY,2025-02-14,2025-02-20,22929.25,22913.15,22950.0,75,130000.0,319.1,797.75,23932.5,80.0,23.93,11.97,16.56,0.02,150.0,282.48,23650.02,EXPIRY,True,"['short_ce:23050.0CE@230.1->0.0', 'short_pe:22850.0PE@89.0->0.0']",2025,2025-02
OTM_STRANGLE_2025-02-21_2025-02-27,OTM_STRANGLE,NIFTY,2025-02-21,2025-02-27,22795.9,22545.05,22800.0,75,130000.0,267.2,668.0,8418.75,80.0,20.04,15.83,17.26,0.38,150.0,283.51,8135.24,EXPIRY,True,"['short_ce:22900.0CE@168.2->0.0', 'short_pe:22700.0PE@99.0->154.95000000000073']",2025,2025-02
OTM_STRANGLE_2025-02-28_2025-03-06,OTM_STRANGLE,NIFTY,2025-02-28,2025-03-06,22124.7,22544.7,22100.0,75,130000.0,421.85,1054.62,5786.25,80.0,31.64,28.75,19.58,0.83,150.0,310.8,5475.45,EXPIRY,True,"['short_ce:22200.0CE@399.65->344.7000000000007', 'short_pe:22000.0PE@22.2->0.0']",2025,2025-02
OTM_STRANGLE_2025-03-07_2025-03-13,OTM_STRANGLE,NIFTY,2025-03-07,2025-03-13,22552.5,22397.2,22550.0,75,130000.0,231.15,577.88,13376.25,80.0,17.34,10.65,16.32,0.14,150.0,274.44,13101.81,EXPIRY,True,"['short_ce:22650.0CE@104.15->0.0', 'short_pe:22450.0PE@127.0->52.79999999999927']",2025,2025-03
OTM_STRANGLE_2025-03-17_2025-03-20,OTM_STRANGLE,NIFTY,2025-03-17,2025-03-20,22508.75,23190.65,22500.0,75,130000.0,176.5,441.25,-31061.25,80.0,13.24,28.77,19.59,1.39,150.0,292.98,-31354.23,EXPIRY,False,"['short_ce:22600.0CE@45.5->590.6500000000015', 'short_pe:22400.0PE@131.0->0.0']",2025,2025-03
OTM_STRANGLE_2025-03-21_2025-03-27,OTM_STRANGLE,NIFTY,2025-03-21,2025-03-27,23350.4,23591.95,23350.0,75,130000.0,209.25,523.12,5047.5,80.0,15.69,13.17,16.78,0.35,150.0,275.98,4771.52,EXPIRY,True,"['short_ce:23450.0CE@40.0->141.95000000000073', 'short_pe:23250.0PE@169.25->0.0']",2025,2025-03
OTM_STRANGLE_2025-03-28_2025-04-03,OTM_STRANGLE,NIFTY,2025-03-28,2025-04-03,23519.35,23250.1,23500.0,75,130000.0,273.95,684.88,9303.75,80.0,20.55,15.89,17.27,0.37,150.0,284.08,9019.67,EXPIRY,True,"['short_ce:23600.0CE@209.6->0.0', 'short_pe:23400.0PE@64.35->149.90000000000146']",2025,2025-03
OTM_STRANGLE_2025-04-04_2025-04-09,OTM_STRANGLE,NIFTY,2025-04-04,2025-04-09,22904.45,22399.15,22900.0,75,130000.0,355.65,889.12,-3390.0,80.0,26.67,28.37,19.52,0.96,150.0,305.52,-3695.52,EXPIRY,False,"['short_ce:23000.0CE@312.65->0.0', 'short_pe:22800.0PE@43.0->400.84999999999854']",2025,2025-04
OTM_STRANGLE_2025-04-11_2025-04-17,OTM_STRANGLE,NIFTY,2025-04-11,2025-04-17,22828.55,23851.65,22850.0,75,130000.0,393.8,984.5,-38088.75,80.0,29.54,48.58,23.16,2.13,150.0,333.4,-38422.15,EXPIRY,False,"['short_ce:22950.0CE@186.05->901.6500000000015', 'short_pe:22750.0PE@207.75->0.0']",2025,2025-04
OTM_STRANGLE_2025-04-21_2025-04-24,OTM_STRANGLE,NIFTY,2025-04-21,2025-04-24,24125.55,24246.7,24150.0,75,130000.0,320.55,801.37,24041.25,80.0,24.04,12.02,16.57,0.02,150.0,282.65,23758.6,EXPIRY,True,"['short_ce:24250.0CE@60.65->0.0', 'short_pe:24050.0PE@259.9->0.0']",2025,2025-04
OTM_STRANGLE_2025-04-25_2025-04-30,OTM_STRANGLE,NIFTY,2025-04-25,2025-04-30,24039.35,24334.2,24050.0,75,130000.0,375.05,937.62,14313.75,80.0,28.13,20.97,18.18,0.46,150.0,297.74,14016.01,EXPIRY,True,"['short_ce:24150.0CE@300.05->184.20000000000073', 'short_pe:23950.0PE@75.0->0.0']",2025,2025-04
OTM_STRANGLE_2025-05-02_2025-05-08,OTM_STRANGLE,NIFTY,2025-05-02,2025-05-08,24346.7,24273.8,24350.0,75,130000.0,383.75,959.38,28781.25,80.0,28.78,14.39,17.0,0.03,150.0,290.2,28491.05,EXPIRY,True,"['short_ce:24450.0CE@180.9->0.0', 'short_pe:24250.0PE@202.85->0.0']",2025,2025-05
OTM_STRANGLE_2025-05-09_2025-05-15,OTM_STRANGLE,NIFTY,2025-05-09,2025-05-15,24008.0,25062.1,24000.0,75,130000.0,551.25,1378.12,-30813.75,80.0,41.34,56.75,24.64,2.28,150.0,355.01,-31168.76,EXPIRY,False,"['short_ce:24100.0CE@221.25->962.0999999999985', 'short_pe:23900.0PE@330.0->0.0']",2025,2025-05
OTM_STRANGLE_2025-05-16_2025-05-22,OTM_STRANGLE,NIFTY,2025-05-16,2025-05-22,25019.8,24609.7,25000.0,75,130000.0,307.95,769.88,1323.75,80.0,23.1,22.43,18.45,0.7,150.0,294.67,1029.08,EXPIRY,True,"['short_ce:25100.0CE@170.0->0.0', 'short_pe:24900.0PE@137.95->290.2999999999993']",2025,2025-05
OTM_STRANGLE_2025-05-23_2025-05-29,OTM_STRANGLE,NIFTY,2025-05-23,2025-05-29,24853.15,24833.6,24850.0,75,130000.0,341.05,852.62,25578.75,80.0,25.58,12.79,16.71,0.03,150.0,285.1,25293.65,EXPIRY,True,"['short_ce:24950.0CE@90.0->0.0', 'short_pe:24750.0PE@251.05->0.0']",2025,2025-05
OTM_STRANGLE_2025-05-30_2025-06-05,OTM_STRANGLE,NIFTY,2025-05-30,2025-06-05,24750.7,24750.9,24750.0,75,130000.0,331.0,827.5,24825.0,80.0,24.82,12.41,16.64,0.02,150.0,283.9,24541.1,EXPIRY,True,"['short_ce:24850.0CE@217.0->0.0', 'short_pe:24650.0PE@114.0->0.0']",2025,2025-05
OTM_STRANGLE_2025-06-06_2025-06-12,OTM_STRANGLE,NIFTY,2025-06-06,2025-06-12,25003.05,24888.2,25000.0,75,130000.0,312.9,782.25,22582.5,80.0,23.47,12.18,16.6,0.05,150.0,282.29,22300.21,EXPIRY,True,"['short_ce:25100.0CE@64.9->0.0', 'short_pe:24900.0PE@248.0->11.799999999999272']",2025,2025-06
OTM_STRANGLE_2025-06-13_2025-06-19,OTM_STRANGLE,NIFTY,2025-06-13,2025-06-19,24718.6,24793.25,24700.0,75,130000.0,285.95,714.88,21446.25,80.0,21.45,10.72,16.33,0.02,150.0,278.52,21167.73,EXPIRY,True,"['short_ce:24800.0CE@84.95->0.0', 'short_pe:24600.0PE@201.0->0.0']",2025,2025-06
OTM_STRANGLE_2025-06-20_2025-06-26,OTM_STRANGLE,NIFTY,2025-06-20,2025-06-26,25112.4,25549.0,25100.0,75,130000.0,360.3,900.75,847.5,80.0,27.02,26.6,19.2,0.84,150.0,303.66,543.84,EXPIRY,True,"['short_ce:25200.0CE@45.45->349.0', 'short_pe:25000.0PE@314.85->0.0']",2025,2025-06
