TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-27,2026-08-27,FO,NSE,IDO,74390,,NIFTY,,2026-09-29,2026-09-29,25350.0,PE,NIFTY26SEP25350PE,0.0,0.0,0.0,850.0,850.0,850.0,24090.85,1224.77,1040,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,74490,,NIFTY,,2026-09-29,2026-09-29,26700.0,PE,NIFTY26SEP26700PE,0.0,0.0,0.0,2560.85,0.0,2560.85,24090.85,2462.07,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,51331,,NIFTY,,2026-10-27,2026-10-27,22500.0,PE,NIFTY26OCT22500PE,26.75,33.75,26.6,31.65,33.1,28.15,24090.85,31.65,698555,245830,9232,13519413810.5,6596,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,51499,,NIFTY,,2026-10-27,2026-10-27,26200.0,PE,NIFTY26OCT26200PE,0.0,0.0,0.0,2040.5,0.0,2040.5,24090.85,1936.9,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,51505,,NIFTY,,2026-10-27,2026-10-27,26350.0,PE,NIFTY26OCT26350PE,0.0,0.0,0.0,2163.0,0.0,2163.0,24090.85,2067.52,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,51519,,NIFTY,,2026-10-27,2026-10-27,26700.0,PE,NIFTY26OCT26700PE,0.0,0.0,0.0,2458.1,0.0,2458.1,24090.85,2381.23,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64378,,NIFTY,,2026-11-23,2026-11-23,23600.0,PE,NIFTY26NOV23600PE,221.6,221.6,221.6,221.6,221.6,341.9,24090.85,397.29,65,65,1,1548404.0,1,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64440,,NIFTY,,2026-11-23,2026-11-23,25000.0,PE,NIFTY26NOV25000PE,680.9,735.95,639.05,716.5,735.55,625.75,24090.85,716.5,8840,7930,220,367470093.25,212,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64442,,NIFTY,,2026-11-23,2026-11-23,25050.0,PE,NIFTY26NOV25050PE,0.0,0.0,0.0,971.7,0.0,971.7,24090.85,1088.98,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64492,,NIFTY,,2026-11-23,2026-11-23,25850.0,PE,NIFTY26NOV25850PE,0.0,0.0,0.0,1490.4,0.0,1490.4,24090.85,1642.19,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64494,,NIFTY,,2026-11-23,2026-11-23,25900.0,PE,NIFTY26NOV25900PE,0.0,0.0,0.0,1526.4,0.0,1526.4,24090.85,1679.17,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55325,,NIFTY,,2026-12-29,2026-12-29,19500.0,PE,NIFTY26DEC19500PE,24.95,26.85,23.95,24.85,25.1,25.15,24090.85,24.85,142675,2275,187,237326342.5,128,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,71504,,NIFTY,,2026-12-29,2026-12-29,25000.0,PE,NIFTY26DEC25000PE,674.45,754.95,665.0,743.3,747.65,661.55,24090.85,743.3,2081135,23190,3190,5332189967.0,2409,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55331,,NIFTY,,2026-12-29,2026-12-29,28500.0,PE,NIFTY26DEC28500PE,0.0,0.0,0.0,3320.25,3320.25,3320.25,24090.85,3846.07,130,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,80275,,NIFTY,,2027-03-30,2027-03-30,25500.0,PE,NIFTY27MAR25500PE,929.9,1001.2,928.65,986.7,989.55,917.1,24090.85,986.7,205075,5395,297,511086800.25,203,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,80310,,NIFTY,,2027-03-30,2027-03-30,30000.0,PE,NIFTY27MAR30000PE,0.0,0.0,0.0,4575.0,4575.0,4575.0,24090.85,4879.04,3120,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,80312,,NIFTY,,2027-03-30,2027-03-30,31500.0,PE,NIFTY27MAR31500PE,0.0,0.0,0.0,7066.15,0.0,7066.15,24090.85,6257.99,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,71561,,NIFTY,,2027-06-29,2027-06-29,24000.0,PE,NIFTY27JUN24000PE,520.0,530.0,482.6,511.55,527.85,488.75,24090.85,511.55,20670,585,24,38246754.0,24,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55381,,NIFTY,,2027-06-29,2027-06-29,31500.0,PE,NIFTY27JUN31500PE,0.0,0.0,0.0,3604.7,0.0,3604.7,24090.85,5858.11,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,53595,,NIFTY,,2027-12-28,2027-12-28,15000.0,PE,NIFTY27DEC15000PE,0.0,0.0,0.0,21.7,21.7,21.7,24090.85,1.31,755,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,53617,,NIFTY,,2027-12-28,2027-12-28,22000.0,PE,NIFTY27DEC22000PE,320.0,331.0,310.0,329.7,331.0,319.1,24090.85,329.7,47340,910,51,74004667.75,38,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,86146,,NIFTY,,2028-06-27,2028-06-27,21000.0,PE,NIFTY28JUN21000PE,0.0,0.0,0.0,907.2,0.0,907.2,24090.85,274.67,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,67771,,NIFTY,,2028-12-26,2028-12-26,18000.0,PE,NIFTY28DEC18000PE,0.0,0.0,0.0,250.0,250.0,250.0,24090.85,68.73,75,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,67785,,NIFTY,,2028-12-26,2028-12-26,25000.0,PE,NIFTY28DEC25000PE,1005.0,1010.0,980.0,980.0,980.0,1005.0,24090.85,980.0,6465,390,9,15203825.0,5,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47199,,NIFTY,,2028-12-26,2028-12-26,33000.0,PE,NIFTY28DEC33000PE,0.0,0.0,0.0,3315.4,0.0,3315.4,24090.85,5221.1,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,89625,,NIFTY,,2029-06-26,2029-06-26,21000.0,PE,NIFTY29JUN21000PE,0.0,0.0,0.0,320.25,0.0,320.25,24090.85,322.28,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55567,,NIFTY,,2029-06-26,2029-06-26,31500.0,PE,NIFTY29JUN31500PE,0.0,0.0,0.0,2443.35,0.0,2443.35,24090.85,3880.38,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55641,,NIFTY,,2030-06-25,2030-06-25,16500.0,PE,NIFTY30JUN16500PE,0.0,0.0,0.0,12.0,0.0,12.0,24090.85,48.86,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55643,,NIFTY,,2030-06-25,2030-06-25,19500.0,PE,NIFTY30JUN19500PE,0.0,0.0,0.0,64.95,0.0,64.95,24090.85,193.81,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,60945,,NIFTY,,2030-06-25,2030-06-25,33000.0,PE,NIFTY30JUN33000PE,0.0,0.0,0.0,3143.9,0.0,3143.9,24090.85,3984.23,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55326,,NIFTY,,2026-12-29,2026-12-29,22500.0,CE,NIFTY26DEC22500CE,2220.0,2220.0,2220.0,2220.0,2220.0,2388.0,24090.85,2220.0,16510,0,2,3213600.0,1,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,58636,,NIFTY,,2026-12-29,2026-12-29,16000.0,CE,NIFTY26DEC16000CE,0.0,0.0,0.0,8178.15,8178.15,8178.15,24090.85,8443.48,245,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,42697,,NIFTY,,2026-09-08,2026-09-08,25200.0,CE,NIFTY2690825200CE,8.0,8.0,4.0,5.05,4.6,6.1,24090.85,5.05,266630,137865,16698,27356955626.0,8984,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,42681,,NIFTY,,2026-09-08,2026-09-08,24950.0,CE,NIFTY2690824950CE,15.0,15.1,8.0,9.35,8.1,15.8,24090.85,9.35,692705,536965,27628,44823626939.0,13956,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,42677,,NIFTY,,2026-09-08,2026-09-08,24900.0,CE,NIFTY2690824900CE,16.4,18.65,9.0,10.95,9.55,20.35,24090.85,10.95,579410,70590,38722,62703147936.0,20859,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,42733,,NIFTY,,2026-09-08,2026-09-08,25800.0,CE,NIFTY2690825800CE,1.7,2.55,1.5,1.9,1.5,2.1,24090.85,1.9,87750,11440,3106,5209171071.0,1747,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47299,,NIFTY,,2026-09-15,2026-09-15,23550.0,CE,NIFTY2691523550CE,0.0,0.0,0.0,1191.15,0.0,1191.15,24090.85,740.9,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47303,,NIFTY,,2026-09-15,2026-09-15,23650.0,CE,NIFTY2691523650CE,0.0,0.0,0.0,1113.0,0.0,1113.0,24090.85,667.62,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47307,,NIFTY,,2026-09-15,2026-09-15,23750.0,CE,NIFTY2691523750CE,0.0,0.0,0.0,1037.3,0.0,1037.3,24090.85,598.37,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47309,,NIFTY,,2026-09-15,2026-09-15,23800.0,CE,NIFTY2691523800CE,557.85,572.3,498.6,520.95,498.6,622.8,24090.85,520.95,3640,1235,35,55364091.25,33,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47335,,NIFTY,,2026-09-15,2026-09-15,24400.0,CE,NIFTY2691524400CE,194.5,194.5,124.55,133.25,125.65,194.15,24090.85,133.25,233805,58435,5406,8626026542.25,3455,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47349,,NIFTY,,2026-09-15,2026-09-15,24700.0,CE,NIFTY2691524700CE,79.55,79.55,45.95,50.1,45.95,79.55,24090.85,50.1,204035,93860,5220,8399451927.75,3630,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,42673,,NIFTY,,2026-09-08,2026-09-08,24800.0,CE,NIFTY2690824800CE,35.0,35.0,14.05,16.0,14.5,31.2,24090.85,16.0,1946555,522795,58169,93839713834.75,32914,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47379,,NIFTY,,2026-09-15,2026-09-15,25300.0,CE,NIFTY2691525300CE,11.45,12.25,6.85,7.8,7.0,10.45,24090.85,7.8,313170,247260,8190,13472834365.25,2830,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47421,,NIFTY,,2026-09-15,2026-09-15,25900.0,CE,NIFTY2691525900CE,4.1,4.8,2.7,4.35,4.45,4.1,24090.85,4.35,4485,455,32,53880570.25,22,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47423,,NIFTY,,2026-09-15,2026-09-15,25950.0,CE,NIFTY2691525950CE,3.05,3.05,3.05,3.05,3.05,2.95,24090.85,9.58,975,-65,4,6747793.0,3,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,56877,,NIFTY,,2026-09-22,2026-09-22,22600.0,CE,NIFTY2692222600CE,0.0,0.0,0.0,1727.05,0.0,1727.05,24090.85,1612.99,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,56907,,NIFTY,,2026-09-22,2026-09-22,22750.0,CE,NIFTY2692222750CE,0.0,0.0,0.0,1591.55,0.0,1591.55,24090.85,1474.09,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,57031,,NIFTY,,2026-09-22,2026-09-22,23600.0,CE,NIFTY2692223600CE,905.1,905.1,762.0,762.0,762.0,905.1,24090.85,772.91,130,130,3,4759907.75,3,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,57086,,NIFTY,,2026-09-22,2026-09-22,23850.0,CE,NIFTY2692223850CE,0.0,0.0,0.0,738.45,0.0,738.45,24090.85,606.92,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,57617,,NIFTY,,2026-09-22,2026-09-22,24500.0,CE,NIFTY2692224500CE,184.0,189.55,132.05,139.4,132.5,194.45,24090.85,139.4,76180,4680,1476,2365086304.75,956,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,57716,,NIFTY,,2026-09-22,2026-09-22,24750.0,CE,NIFTY2692224750CE,0.0,0.0,0.0,300.7,0.0,300.7,24090.85,200.45,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,57794,,NIFTY,,2026-09-22,2026-09-22,24950.0,CE,NIFTY2692224950CE,0.0,0.0,0.0,237.2,0.0,237.2,24090.85,148.56,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,57843,,NIFTY,,2026-09-22,2026-09-22,25100.0,CE,NIFTY2692225100CE,30.15,30.4,23.85,25.2,23.9,36.15,24090.85,25.2,28925,-5980,301,491602874.75,165,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,58040,,NIFTY,,2026-09-22,2026-09-22,26100.0,CE,NIFTY2692226100CE,0.0,0.0,0.0,45.8,0.0,45.8,24090.85,17.44,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,73867,,NIFTY,,2026-09-29,2026-09-29,22050.0,CE,NIFTY26SEP22050CE,0.0,0.0,0.0,2284.2,0.0,2284.2,24090.85,2182.48,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,73889,,NIFTY,,2026-09-29,2026-09-29,22650.0,CE,NIFTY26SEP22650CE,1675.4,1675.4,1675.4,1675.4,1675.4,1410.05,24090.85,1617.71,260,-65,1,1581151.0,1,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,73904,,NIFTY,,2026-09-29,2026-09-29,23050.0,CE,NIFTY26SEP23050CE,1231.25,1236.05,1231.25,1234.45,1236.05,1234.0,24090.85,1234.45,325,-195,3,4735467.75,2,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,73923,,NIFTY,,2026-09-29,2026-09-29,23300.0,CE,NIFTY26SEP23300CE,1140.75,1140.75,1015.0,1045.0,1015.0,1185.15,24090.85,1045.0,9620,-65,45,71258222.75,40,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,74003,,NIFTY,,2026-09-29,2026-09-29,23600.0,CE,NIFTY26SEP23600CE,820.0,820.0,741.75,757.9,743.2,889.0,24090.85,757.9,17810,1040,146,231266958.0,121,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,74060,,NIFTY,,2026-09-29,2026-09-29,24050.0,CE,NIFTY26SEP24050CE,506.4,510.05,409.0,426.1,409.05,527.55,24090.85,426.1,25155,3705,909,1447554160.0,858,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,74116,,NIFTY,,2026-09-29,2026-09-29,24450.0,CE,NIFTY26SEP24450CE,252.4,260.5,192.2,200.45,194.8,263.85,24090.85,200.45,124475,1365,2559,4103524347.0,1927,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,74370,,NIFTY,,2026-09-29,2026-09-29,25150.0,CE,NIFTY26SEP25150CE,40.0,45.45,32.05,34.2,32.8,46.45,24090.85,34.2,121030,13975,2033,3328373174.75,1130,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,74471,,NIFTY,,2026-09-29,2026-09-29,26300.0,CE,NIFTY26SEP26300CE,3.25,5.05,3.25,4.6,4.3,4.05,24090.85,4.6,162435,4875,701,1198560421.5,420,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,74499,,NIFTY,,2026-09-29,2026-09-29,26950.0,CE,NIFTY26SEP26950CE,2.85,2.85,2.85,2.85,2.85,2.8,24090.85,6.42,2925,-650,10,17519352.5,2,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,65929,,NIFTY,,2026-09-29,2026-09-29,33000.0,CE,NIFTY26SEP33000CE,1.2,1.35,1.15,1.35,1.35,1.25,24090.85,1.35,39260,1950,88,188767026.5,9,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,51372,,NIFTY,,2026-10-27,2026-10-27,23500.0,CE,NIFTY26OCT23500CE,1090.0,1090.0,1002.75,1008.55,1003.95,1132.0,24090.85,1008.55,50830,4160,133,212161277.25,99,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,51404,,NIFTY,,2026-10-27,2026-10-27,24250.0,CE,NIFTY26OCT24250CE,540.0,540.0,467.75,479.7,472.55,556.1,24090.85,479.7,9100,4225,144,231575204.25,101,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,51454,,NIFTY,,2026-10-27,2026-10-27,25350.0,CE,NIFTY26OCT25350CE,0.0,0.0,0.0,417.4,0.0,417.4,24090.85,272.75,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,51498,,NIFTY,,2026-10-27,2026-10-27,26200.0,CE,NIFTY26OCT26200CE,0.0,0.0,0.0,219.35,0.0,219.35,24090.85,113.42,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,51516,,NIFTY,,2026-10-27,2026-10-27,26650.0,CE,NIFTY26OCT26650CE,0.0,0.0,0.0,150.8,0.0,150.8,24090.85,67.16,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64294,,NIFTY,,2026-11-23,2026-11-23,22750.0,CE,NIFTY26NOV22750CE,0.0,0.0,0.0,2073.75,0.0,2073.75,24090.85,1877.43,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64375,,NIFTY,,2026-11-23,2026-11-23,23550.0,CE,NIFTY26NOV23550CE,0.0,0.0,0.0,1461.75,0.0,1461.75,24090.85,1291.28,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64385,,NIFTY,,2026-11-23,2026-11-23,23750.0,CE,NIFTY26NOV23750CE,0.0,0.0,0.0,1325.6,0.0,1325.6,24090.85,1162.9,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64393,,NIFTY,,2026-11-23,2026-11-23,23950.0,CE,NIFTY26NOV23950CE,0.0,0.0,0.0,1196.85,0.0,1196.85,24090.85,1042.37,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64462,,NIFTY,,2026-11-23,2026-11-23,25400.0,CE,NIFTY26NOV25400CE,0.0,0.0,0.0,496.65,0.0,496.65,24090.85,406.55,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64477,,NIFTY,,2026-11-23,2026-11-23,25600.0,CE,NIFTY26NOV25600CE,0.0,0.0,0.0,431.25,0.0,431.25,24090.85,349.59,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,64479,,NIFTY,,2026-11-23,2026-11-23,25650.0,CE,NIFTY26NOV25650CE,0.0,0.0,0.0,415.95,0.0,415.95,24090.85,336.38,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55322,,NIFTY,,2026-12-29,2026-12-29,16500.0,CE,NIFTY26DEC16500CE,0.0,0.0,0.0,10405.0,0.0,10405.0,24090.85,7954.51,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,58642,,NIFTY,,2026-12-29,2026-12-29,19000.0,CE,NIFTY26DEC19000CE,5550.0,5550.0,5550.0,5550.0,5550.0,5670.1,24090.85,5511.4,54210,65,1,1595750.0,1,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,80249,,NIFTY,,2027-03-30,2027-03-30,19500.0,CE,NIFTY27MAR19500CE,0.0,0.0,0.0,4365.4,0.0,4365.4,24090.85,5351.84,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,80313,,NIFTY,,2027-03-30,2027-03-30,33000.0,CE,NIFTY27MAR33000CE,0.0,0.0,0.0,15.9,15.9,15.9,24090.85,15.91,3705,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,53603,,NIFTY,,2027-12-28,2027-12-28,18000.0,CE,NIFTY27DEC18000CE,0.0,0.0,0.0,6285.7,0.0,6285.7,24090.85,7632.06,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,86151,,NIFTY,,2028-06-27,2028-06-27,24000.0,CE,NIFTY28JUN24000CE,0.0,0.0,0.0,3918.85,0.0,3918.85,24090.85,3697.57,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,35352,,NIFTY,,2028-06-27,2028-06-27,30000.0,CE,NIFTY28JUN30000CE,0.0,0.0,0.0,2278.45,0.0,2278.45,24090.85,1182.02,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55520,,NIFTY,,2028-12-26,2028-12-26,22500.0,CE,NIFTY28DEC22500CE,0.0,0.0,0.0,7382.9,0.0,7382.9,24090.85,5325.29,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,42671,,NIFTY,,2026-09-08,2026-09-08,24750.0,CE,NIFTY2690824750CE,30.45,35.55,17.2,19.6,17.25,38.05,24090.85,19.6,387985,-38545,22099,35583908265.75,14464,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,42635,,NIFTY,,2026-09-08,2026-09-08,23900.0,CE,NIFTY2690823900CE,470.05,484.15,358.0,371.5,362.0,492.05,24090.85,371.5,55510,44070,1788,2824082459.25,1262,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,42631,,NIFTY,,2026-09-08,2026-09-08,23800.0,CE,NIFTY2690823800CE,552.2,572.9,440.15,461.55,446.8,570.0,24090.85,461.55,101205,83785,2258,3564155318.75,1541,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47108,,NIFTY,,2026-09-01,2026-09-01,26950.0,CE,NIFTY2690126950CE,0.7,0.9,0.45,0.5,0.45,0.6,24090.85,0.5,99775,39325,4249,7443361224.0,1446,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47063,,NIFTY,,2026-09-01,2026-09-01,25950.0,CE,NIFTY2690125950CE,0.8,1.25,0.6,0.7,0.6,0.7,24090.85,0.7,153530,28015,9146,15427509457.75,2413,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55526,,NIFTY,,2028-12-26,2028-12-26,31500.0,CE,NIFTY28DEC31500CE,0.0,0.0,0.0,2327.6,0.0,2327.6,24090.85,1314.2,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55566,,NIFTY,,2029-06-26,2029-06-26,31500.0,CE,NIFTY29JUN31500CE,0.0,0.0,0.0,2878.65,0.0,2878.65,24090.85,1813.34,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,61748,,NIFTY,,2029-12-24,2029-12-24,24000.0,CE,NIFTY29DEC24000CE,0.0,0.0,0.0,7729.0,7729.0,7729.0,24090.85,5629.05,65,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,62006,,NIFTY,,2029-12-24,2029-12-24,33000.0,CE,NIFTY29DEC33000CE,0.0,0.0,0.0,3816.05,0.0,3816.05,24090.85,1910.76,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,55698,,NIFTY,,2030-12-31,2030-12-31,18000.0,CE,NIFTY30DEC18000CE,0.0,0.0,0.0,12674.15,0.0,12674.15,24090.85,10666.59,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,46934,,NIFTY,,2026-09-01,2026-09-01,22700.0,PE,NIFTY2690122700PE,1.35,1.8,0.95,1.25,1.4,1.45,24090.85,1.25,609960,201305,30622,45185324847.0,10085,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,46964,,NIFTY,,2026-09-01,2026-09-01,23450.0,PE,NIFTY2690123450PE,2.7,4.1,2.15,2.8,2.9,2.75,24090.85,2.8,1237990,555100,130624,199128257292.25,29456,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,46966,,NIFTY,,2026-09-01,2026-09-01,23500.0,PE,NIFTY2690123500PE,2.7,4.7,2.4,3.3,3.3,3.05,24090.85,3.3,6960980,1582035,467606,714368110127.75,83579,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,46970,,NIFTY,,2026-09-01,2026-09-01,23600.0,PE,NIFTY2690123600PE,2.8,6.25,2.65,4.45,4.9,3.5,24090.85,4.45,3338400,455975,368967,566095930952.5,76026,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47014,,NIFTY,,2026-09-01,2026-09-01,24700.0,PE,NIFTY2690124700PE,376.45,540.0,366.65,513.4,530.05,376.45,24090.85,513.4,268450,-31785,10444,17079574356.0,7041,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47040,,NIFTY,,2026-09-01,2026-09-01,25350.0,PE,NIFTY2690125350PE,1072.9,1144.0,1066.9,1084.5,1084.5,997.0,24090.85,1238.71,2925,455,43,73954338.25,43,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47052,,NIFTY,,2026-09-01,2026-09-01,25650.0,PE,NIFTY2690125650PE,0.0,0.0,0.0,1315.0,1315.0,1315.0,24090.85,1537.93,1040,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47088,,NIFTY,,2026-09-01,2026-09-01,26550.0,PE,NIFTY2690126550PE,0.0,0.0,0.0,2219.65,0.0,2219.65,24090.85,2437.12,0,0,0,0.0,0,F1,65,,,,,
2026-08-27,2026-08-27,FO,NSE,IDO,47115,,NIFTY,,2026-09-01,2026-09-01,27100.0,PE,NIFTY2690127100PE,0.0,0.0,0.0,2741.55,0.0,2741.55,24090.85,2986.66,0,0,0,0.0,0,F1,65,,,,,
